== 2026-09-03T22:50:16Z cleaning results of earlier schemas
== 2026-09-03T22:50:16Z diff (workers=4, deadline=270 min)
[22:50:16] 773 pairs total, 773 to do, 4 workers, big pair > 120 MB download, deadline 270 min
[22:50:16] [1/773] libreoffice@26.2.4.2..26.2.5.2 (1407 MB dl, 0s, 78 MB rss) ok
[02:02:21] [768/773] libetonyek@0.1.8..0.1.9 (75 MB dl, 281s, 3296 MB rss) ok
[02:07:17] [769/773] libmwaw@0.3.13..0.3.14 (72 MB dl, 296s, 3083 MB rss) ok
[02:11:14] [770/773] libetonyek@0.1.12..0.1.13 (68 MB dl, 238s, 2997 MB rss) ok
[02:14:04] [771/773] libetonyek@0.1.7..0.1.8 (54 MB dl, 170s, 2956 MB rss) ok
[02:15:25] [772/773] libheif@1.23.1..1.23.2 (40 MB dl, 81s, 1415 MB rss) ok
[02:16:23] [773/773] libwps@0.4.10..0.4.11 (40 MB dl, 58s, 1242 MB rss) ok
[02:16:23] retrying 1 killed pair(s) with one worker
[02:20:21] [1/1] z3@4.8.12..4.13.3 (318 MB dl, 238s, 5655 MB rss) killed by signal 11 (likely out of memory); will retry alone
[02:20:21] z3@4.8.12..4.13.3 FAILED killed by signal twice (out of memory?)
[02:20:21] diff stage complete
== 2026-09-04T02:20:21Z headers
[02:20:21] [25/773] gcc-16@16-20260226..16-20260307 bodies=25 macros=0 symbols_joined=0
[02:20:23] [50/773] libedit@3.1-20251016..3.1-20260512 bodies=0 macros=0 symbols_joined=1
[02:20:24] [75/773] slang2@2.3.1..2.3.1a bodies=0 macros=1 symbols_joined=0
[02:20:24] [100/773] sqlite3@3.45.3..3.46.0 bodies=0 macros=3 symbols_joined=13
[02:20:24] [125/773] freetype@2.13.1+dfsg..2.13.2+dfsg bodies=0 macros=1 symbols_joined=0
[02:20:26] [150/773] dbus@1.15.6..1.15.8 bodies=0 macros=0 symbols_joined=331
[02:20:26] [175/773] p11-kit@0.25.0..0.25.1 bodies=0 macros=0 symbols_joined=0
[02:20:26] [200/773] libx11@1.8.6..1.8.7 bodies=0 macros=0 symbols_joined=0
[02:20:26] [225/773] systemd@259.1..260 bodies=0 macros=0 symbols_joined=0
[02:20:27] [250/773] cyrus-sasl2@2.1.27+dfsg..2.1.27+dfsg2 bodies=0 macros=0 symbols_joined=0
[02:20:27] [275/773] libseccomp@2.5.2..2.5.3 bodies=0 macros=1 symbols_joined=0
[02:20:27] [300/773] iptables@1.8.7..1.8.8 bodies=0 macros=0 symbols_joined=6
[02:20:27] [325/773] pcre2@10.47..10.48 bodies=0 macros=2 symbols_joined=0
[02:20:27] [350/773] ncurses@6.5+20251122..6.5+20251123 bodies=0 macros=15 symbols_joined=0
[02:20:27] [375/773] libusb-1.0@1.0.25..1.0.26 bodies=0 macros=0 symbols_joined=0
[02:20:27] [400/773] brotli@1.0.4..1.0.5 bodies=0 macros=0 symbols_joined=0
[02:20:27] [425/773] libxcrypt@4.4.26..4.4.27 bodies=0 macros=1 symbols_joined=0
[02:20:27] [450/773] libfido2@1.15.0..1.16.0 bodies=0 macros=0 symbols_joined=2
[02:20:27] [475/773] libmaxminddb@1.7.1..1.8.0 bodies=0 macros=0 symbols_joined=0
[02:20:27] [500/773] libde265@1.0.12..1.0.13 bodies=0 macros=2 symbols_joined=0
[02:20:27] [525/773] libheif@1.19.8..1.20.1 bodies=0 macros=2 symbols_joined=81
[02:20:28]     indexed z3 4.13.3: 934 defs, 46 macros, 1850 symbols, 14/14 parsed
[02:20:28] [550/773] libgav1@0.18.0..0.19.0 bodies=0 macros=1 symbols_joined=0
[02:20:29] [575/773] apt@3.1.14..3.1.15 bodies=0 macros=0 symbols_joined=0
[02:20:29] [600/773] rubberband@3.1.2+dfsg0..3.2.1+dfsg bodies=0 macros=2 symbols_joined=100
[02:20:29] [625/773] intel-gmmlib@22.6.0+ds1..22.7.0+ds1 bodies=2 macros=0 symbols_joined=2
[02:20:29] [650/773] gst-plugins-bad1.0@1.28.4..1.28.5 bodies=0 macros=0 symbols_joined=0
[02:20:29] [675/773] sane-backends@1.0.31..1.0.32 bodies=0 macros=0 symbols_joined=30
[02:20:29] [700/773] openexr@3.1.4..3.1.5 bodies=0 macros=5 symbols_joined=58
[02:20:30]     indexed libreoffice 26.2.3.1: 42 defs, 20 macros, 36 symbols, 7/7 parsed
[02:20:32]     indexed libreoffice 26.2.3.2: 42 defs, 20 macros, 36 symbols, 7/7 parsed
[02:20:34]     indexed libreoffice 26.2.4.1: 42 defs, 20 macros, 36 symbols, 7/7 parsed
[02:20:36]     indexed libreoffice 26.2.4.2: 42 defs, 20 macros, 36 symbols, 7/7 parsed
[02:20:38]     indexed libreoffice 26.2.5.2: 42 defs, 20 macros, 36 symbols, 7/7 parsed
[02:20:40]     indexed libreoffice 26.8.0.0.alpha1: 44 defs, 20 macros, 38 symbols, 7/7 parsed
[02:20:43]     indexed libreoffice 26.8.0.0.beta1: 43 defs, 20 macros, 37 symbols, 7/7 parsed
[02:20:45]     indexed libreoffice 26.8.0.1: 43 defs, 20 macros, 37 symbols, 7/7 parsed
[02:20:48]     indexed libreoffice 26.8.0.2: 43 defs, 20 macros, 37 symbols, 7/7 parsed
[02:20:50]     indexed libreoffice 26.8.0.3: 43 defs, 20 macros, 37 symbols, 7/7 parsed
[02:20:50] [725/773] libcdr@0.1.2..0.1.3 bodies=0 macros=0 symbols_joined=18
[02:20:50] [750/773] libmwaw@0.3.20..0.3.21 bodies=0 macros=0 symbols_joined=28
[02:20:50] headers stage complete
== 2026-09-04T02:20:50Z analyze
[02:20:51] wrote /home/user/abi-breakage/cxx/study/summary.json and /home/user/abi-breakage/cxx/study/report.txt
== 2026-09-04T02:20:51Z report
[02:20:51] wrote /home/user/abi-breakage/cxx/study/report.html
== 2026-09-04T02:20:51Z RUN DONE
== 2026-09-04T02:21:47Z re-running plugin-affected and SONAME-bump pairs with 7993eaf, then memory retries
== 2026-09-04T02:22:16Z retry: removed 2 failed pair records; rerunning alone with --child-memory-mb 12000
[02:22:16] 773 pairs total, 23 to do, 1 workers, big pair > 40 MB download, deadline 0 min
[02:28:30] [1/23] z3@4.8.12..4.13.3 (318 MB dl, 374s, 6723 MB rss) ok
[02:34:09] [2/23] z3@4.8.10..4.8.12 (279 MB dl, 338s, 5719 MB rss) ok
[02:34:14] [3/23] sane-backends@1.3.1..1.4.0 (39 MB dl, 5s, 103 MB rss) ok
[02:34:18] [4/23] sane-backends@1.3.0..1.3.1 (39 MB dl, 5s, 103 MB rss) ok
[02:34:23] [5/23] sane-backends@1.2.1..1.3.0 (38 MB dl, 5s, 103 MB rss) ok
[02:34:27] [6/23] sane-backends@1.1.1..1.2.1 (37 MB dl, 5s, 103 MB rss) ok
[02:34:32] [7/23] sane-backends@1.0.32..1.1.1 (36 MB dl, 5s, 103 MB rss) ok
[02:34:37] [8/23] sane-backends@1.0.31..1.0.32 (35 MB dl, 5s, 103 MB rss) ok
[02:34:42] [9/23] sane-backends@1.0.30..1.0.31 (35 MB dl, 5s, 103 MB rss) ok
[02:34:47] [10/23] sane-backends@1.0.29..1.0.30 (34 MB dl, 5s, 103 MB rss) ok
[02:34:52] [11/23] sane-backends@1.0.27..1.0.29 (29 MB dl, 5s, 103 MB rss) ok
[02:35:37] [12/23] pipewire@1.5.85..1.6.0 (13 MB dl, 45s, 120 MB rss) ok
[02:36:00] [13/23] pipewire@1.6.0..1.6.1 (13 MB dl, 23s, 120 MB rss) ok
[02:36:24] [14/23] pipewire@1.6.1..1.6.2 (13 MB dl, 24s, 120 MB rss) ok
[02:36:47] [15/23] pipewire@1.6.2..1.6.3 (13 MB dl, 24s, 120 MB rss) ok
[02:37:12] [16/23] pipewire@1.6.3..1.6.4 (13 MB dl, 24s, 120 MB rss) ok
[02:37:35] [17/23] pipewire@1.6.4..1.6.5 (13 MB dl, 24s, 120 MB rss) ok
[02:37:58] [18/23] pipewire@1.6.5..1.6.6 (13 MB dl, 23s, 120 MB rss) ok
[02:38:21] [19/23] pipewire@1.6.6..1.6.7 (13 MB dl, 23s, 120 MB rss) ok
[02:38:44] [20/23] pipewire@1.6.7..1.6.8 (13 MB dl, 23s, 120 MB rss) ok
[02:39:03] [21/23] openexr@3.1.13..3.4.6+ds (12 MB dl, 19s, 435 MB rss) ok
[02:39:08] [22/23] hunspell@1.6.2..1.7.0 (3 MB dl, 4s, 151 MB rss) ok
[02:39:09] [23/23] libcaca@0.99.beta19..0.99.beta20 (2 MB dl, 2s, 82 MB rss) ok
[02:39:09] diff stage complete
== 2026-09-04T02:39:10Z retry done
[02:39:10] [675/773] sane-backends@1.0.31..1.0.32 bodies=0 macros=0 symbols_joined=1
[02:39:10] headers stage complete
[02:39:10] wrote /home/user/abi-breakage/cxx/study/summary.json and /home/user/abi-breakage/cxx/study/report.txt
[02:39:10] wrote /home/user/abi-breakage/cxx/study/report.html
== 2026-09-04T02:39:10Z FINAL DONE
== 2026-09-04T06:16:33Z re-running 106 pairs with vague-linkage removals/re-signs under the virtual-member rule (9f38325); header pairs regenerated (macro token rule)
[06:16:33] 773 pairs total, 106 to do, 4 workers, big pair > 40 MB download, deadline 0 min
[06:17:12] [1/106] libwps@0.4.13..0.4.14 (30 MB dl, 39s, 1153 MB rss) ok
[06:17:15] [2/106] libwps@0.4.11..0.4.12 (35 MB dl, 43s, 1179 MB rss) ok
[06:17:47] [3/106] libetonyek@0.1.6..0.1.7 (32 MB dl, 75s, 2041 MB rss) ok
[06:17:48] [4/106] libwps@0.4.8..0.4.9 (19 MB dl, 33s, 964 MB rss) ok
[06:17:51] [5/106] libwps@0.4.9..0.4.10 (29 MB dl, 39s, 1151 MB rss) ok
[06:17:56] [6/106] djvulibre@3.5.28..3.5.29 (12 MB dl, 5s, 224 MB rss) ok
[06:18:01] [7/106] openexr@3.1.5..3.1.13 (12 MB dl, 13s, 403 MB rss) ok
[06:18:01] [8/106] djvulibre@3.5.27.1..3.5.28 (12 MB dl, 5s, 221 MB rss) ok
[06:18:11] [9/106] libwps@0.4.7..0.4.8 (16 MB dl, 24s, 877 MB rss) ok
[06:18:14] [10/106] openexr@3.1.4..3.1.5 (12 MB dl, 13s, 398 MB rss) ok
[06:18:16] [11/106] openexr@3.1.13..3.4.6+ds (12 MB dl, 15s, 435 MB rss) ok
[06:18:23] [12/106] openexr@3.4.6+ds..3.4.14 (12 MB dl, 12s, 417 MB rss) ok
[06:18:33] [13/106] srt@1.5.4..1.5.5 (10 MB dl, 10s, 322 MB rss) ok
[06:18:36] [14/106] libvisio@0.1.6..0.1.7 (11 MB dl, 20s, 1122 MB rss) ok
[06:18:36] [15/106] libvisio@0.1.7..0.1.9 (12 MB dl, 22s, 937 MB rss) ok
[06:18:37] [16/106] zimg@3.0.2+ds1..3.0.3+ds1 (9 MB dl, 5s, 253 MB rss) ok
[06:18:43] [17/106] srt@1.5.2..1.5.3 (9 MB dl, 7s, 309 MB rss) ok
[06:18:44] [18/106] srt@1.5.1..1.5.2 (9 MB dl, 6s, 304 MB rss) ok
[06:18:44] [19/106] srt@1.5.3..1.5.4 (9 MB dl, 8s, 321 MB rss) ok
[06:18:49] [20/106] zimg@3.0.4+ds1..3.0.5+ds1 (9 MB dl, 5s, 253 MB rss) ok
[06:18:50] [21/106] srt@1.5.0..1.5.1 (9 MB dl, 7s, 307 MB rss) ok
[06:18:53] [22/106] gst-plugins-bad1.0@1.28.5..1.28.6 (9 MB dl, 3s, 106 MB rss) ok
[06:18:55] [23/106] srt@1.4.4..1.5.0 (9 MB dl, 7s, 309 MB rss) ok
[06:18:57] [24/106] gst-plugins-bad1.0@1.29.1..1.29.2 (8 MB dl, 3s, 106 MB rss) ok
[06:18:59] [25/106] libvisio@0.1.5..0.1.6 (9 MB dl, 15s, 902 MB rss) ok
[06:18:59] [26/106] gst-plugins-bad1.0@1.28.0..1.28.1 (8 MB dl, 4s, 106 MB rss) ok
[06:19:04] [27/106] zimg@3.0.5+ds1..3.0.6+ds1 (8 MB dl, 5s, 250 MB rss) ok
[06:19:06] [28/106] srt@1.4.2..1.4.4 (8 MB dl, 10s, 302 MB rss) ok
[06:19:07] [29/106] libwps@0.4.5..0.4.6 (7 MB dl, 8s, 486 MB rss) ok
[06:19:11] [30/106] libcdr@0.1.3..0.1.4 (7 MB dl, 7s, 509 MB rss) ok
[06:19:14] [31/106] libde265@1.0.8..1.0.9 (6 MB dl, 7s, 301 MB rss) ok
[06:19:20] [32/106] libvisio@0.1.4..0.1.5 (7 MB dl, 13s, 585 MB rss) ok
[06:19:20] [33/106] libcdr@0.1.2..0.1.3 (6 MB dl, 9s, 517 MB rss) ok
[06:19:26] [34/106] libcdr@0.1.6..0.1.7 (6 MB dl, 12s, 671 MB rss) ok
[06:19:28] [35/106] libodfgen@0.1.7..0.1.8 (6 MB dl, 8s, 400 MB rss) ok
[06:19:29] [36/106] libwpd@0.10.2..0.10.3 (6 MB dl, 9s, 405 MB rss) ok
[06:19:34] [37/106] librevenge@0.0.4..0.0.5 (5 MB dl, 5s, 216 MB rss) ok
[06:19:35] [38/106] libcdr@0.1.5..0.1.6 (6 MB dl, 9s, 545 MB rss) ok
[06:19:38] [39/106] libwpd@0.10.1..0.10.2 (5 MB dl, 10s, 395 MB rss) ok
[06:19:38] [40/106] aspell@0.60.8..0.60.8.1 (5 MB dl, 4s, 217 MB rss) ok
[06:19:40] [41/106] librevenge@0.0.5..0.0.6 (5 MB dl, 5s, 199 MB rss) ok
[06:19:42] [42/106] aspell@0.60.7..0.60.8 (5 MB dl, 4s, 212 MB rss) ok
[06:19:45] [43/106] libde265@1.0.9..1.0.11 (5 MB dl, 5s, 237 MB rss) ok
[06:19:46] [44/106] libe-book@0.1.2..0.1.3 (5 MB dl, 8s, 532 MB rss) ok
[06:19:49] [45/106] libodfgen@0.1.6..0.1.7 (4 MB dl, 7s, 390 MB rss) ok
[06:19:50] [46/106] hunspell@1.7.2+really1.7.2..1.7.3 (4 MB dl, 4s, 164 MB rss) ok
[06:19:50] [47/106] librevenge@0.0.3..0.0.4 (4 MB dl, 5s, 167 MB rss) ok
[06:19:52] [48/106] hunspell@1.7.3..1.7.3+really1.7.2 (4 MB dl, 3s, 163 MB rss) ok
[06:19:53] [49/106] hunspell@1.7.2+really1.7.1..1.7.2+really1.7.2 (3 MB dl, 3s, 156 MB rss) ok
[06:19:53] [50/106] z3@4.8.12..4.13.3 (318 MB dl, 200s, 5655 MB rss) ok
[06:19:54] [51/106] hunspell@1.7.3+really1.7.2..1.7.3+really1.7.3 (4 MB dl, 4s, 164 MB rss) ok
[06:19:56] [52/106] hunspell@1.7.1..1.7.2 (3 MB dl, 4s, 155 MB rss) ok
[06:19:56] [53/106] hunspell@1.7.2..1.7.2+really1.7.1 (3 MB dl, 3s, 154 MB rss) ok
[06:19:57] [54/106] hunspell@1.7.0..1.7.1 (3 MB dl, 3s, 147 MB rss) ok
[06:19:59] [55/106] hunspell@1.6.2..1.7.0 (3 MB dl, 3s, 151 MB rss) ok
[06:20:00] [56/106] libnumbertext@1.0.5..1.0.6 (3 MB dl, 3s, 212 MB rss) ok
[06:20:02] [57/106] libnumbertext@1.0.6..1.0.7 (3 MB dl, 3s, 214 MB rss) ok
[06:20:03] [58/106] libabw@0.1.2..0.1.3 (3 MB dl, 7s, 318 MB rss) ok
[06:20:04] [59/106] libde265@1.0.15..1.0.16 (3 MB dl, 4s, 181 MB rss) ok
[06:20:05] [60/106] libde265@1.0.13..1.0.15 (3 MB dl, 3s, 181 MB rss) ok
[06:20:06] [61/106] libde265@1.0.11..1.0.12 (3 MB dl, 3s, 180 MB rss) ok
[06:20:07] [62/106] libde265@1.0.16..1.0.18 (3 MB dl, 3s, 184 MB rss) ok
[06:20:10] [63/106] rubberband@3.0.0+dfsg0..3.1.0+dfsg0 (3 MB dl, 4s, 225 MB rss) ok
[06:20:10] [64/106] libnumbertext@1.0.7..1.0.8 (3 MB dl, 3s, 214 MB rss) ok
[06:20:11] [65/106] rubberband@3.1.2+dfsg0..3.2.1+dfsg (3 MB dl, 4s, 224 MB rss) ok
[06:20:13] [66/106] libnumbertext@1.0..1.0.5 (3 MB dl, 3s, 215 MB rss) ok
[06:20:13] [67/106] rubberband@3.2.1+dfsg..3.3.0+dfsg (3 MB dl, 4s, 224 MB rss) ok
[06:20:15] [68/106] hunspell@1.6.1..1.6.2 (3 MB dl, 3s, 153 MB rss) ok
[06:20:15] [69/106] libnumbertext@1.0.10..1.0.11 (3 MB dl, 4s, 217 MB rss) ok
[06:20:16] [70/106] lerc@3.0+ds..4.0.0+ds (2 MB dl, 2s, 151 MB rss) ok
[06:20:19] [71/106] rubberband@2.0.0..2.0.2+dfsg0 (2 MB dl, 3s, 169 MB rss) ok
[06:20:19] [72/106] rubberband@2.0.2+dfsg0..3.0.0+dfsg0 (2 MB dl, 4s, 213 MB rss) ok
[06:20:20] [73/106] game-music-emu@0.6.3..0.6.4 (1 MB dl, 2s, 112 MB rss) ok
[06:20:20] [74/106] libabw@0.1.1..0.1.2 (2 MB dl, 5s, 319 MB rss) ok
[06:20:21] [75/106] chromaprint@1.5.1..1.6.0 (1 MB dl, 2s, 135 MB rss) ok
[06:20:22] [76/106] libwpg@0.3.3..0.3.4 (1 MB dl, 2s, 117 MB rss) ok
[06:20:23] [77/106] chromaprint@1.4.1..1.4.2 (0 MB dl, 2s, 137 MB rss) ok
[06:20:23] [78/106] chromaprint@1.5.0..1.5.1 (0 MB dl, 2s, 120 MB rss) ok
[06:20:24] [79/106] libwpg@0.3.1..0.3.2 (0 MB dl, 2s, 113 MB rss) ok
[06:20:24] [80/106] chromaprint@1.4.3..1.5.0 (0 MB dl, 2s, 117 MB rss) ok
[06:20:24] [81/106] libsidplay@1.36.59..1.36.60 (0 MB dl, 1s, 92 MB rss) ok
[06:20:25] [82/106] chromaprint@1.3..1.3.2 (0 MB dl, 2s, 117 MB rss) ok
[06:20:25] [83/106] soundtouch@2.3.2+ds1..2.3.3+ds (0 MB dl, 1s, 83 MB rss) ok
[06:20:26] [84/106] libsigc++-2.0@2.10.2..2.10.4 (0 MB dl, 1s, 84 MB rss) ok
[06:20:26] [85/106] snappy@1.1.3..1.1.4 (0 MB dl, 1s, 82 MB rss) ok
[06:20:27] [86/106] snappy@1.2.1..1.2.2 (0 MB dl, 1s, 87 MB rss) ok
[06:20:27] [87/106] snappy@1.2.0..1.2.1 (0 MB dl, 1s, 88 MB rss) ok
[06:20:27] [88/106] mythes@1.2.4..1.2.5 (0 MB dl, 1s, 79 MB rss) ok
[06:22:55] [89/106] z3@4.8.10..4.8.12 (279 MB dl, 182s, 5647 MB rss) ok
[06:26:07] [90/106] z3@4.8.9..4.8.10 (266 MB dl, 192s, 5153 MB rss) ok
[06:29:02] [91/106] z3@4.8.8..4.8.9 (258 MB dl, 175s, 4960 MB rss) ok
[06:31:51] [92/106] z3@4.8.7..4.8.8 (245 MB dl, 169s, 4833 MB rss) ok
[06:36:14] [93/106] libmwaw@0.3.20..0.3.21 (119 MB dl, 263s, 4090 MB rss) ok
[06:40:15] [94/106] libmwaw@0.3.19..0.3.20 (116 MB dl, 241s, 3928 MB rss) ok
[06:43:57] [95/106] libmwaw@0.3.21..0.3.22 (115 MB dl, 222s, 3889 MB rss) ok
[06:47:47] [96/106] libmwaw@0.3.17..0.3.19 (112 MB dl, 230s, 3802 MB rss) ok
[06:51:15] [97/106] libmwaw@0.3.16..0.3.17 (109 MB dl, 208s, 3640 MB rss) ok
[06:54:42] [98/106] libmwaw@0.3.15..0.3.16 (108 MB dl, 207s, 3563 MB rss) ok
[06:57:59] [99/106] libmwaw@0.3.14..0.3.15 (90 MB dl, 197s, 3407 MB rss) ok
[07:00:19] [100/106] libetonyek@0.1.10..0.1.12 (75 MB dl, 139s, 3241 MB rss) ok
[07:03:02] [101/106] libetonyek@0.1.9..0.1.10 (75 MB dl, 164s, 3554 MB rss) ok
[07:05:43] [102/106] libetonyek@0.1.8..0.1.9 (75 MB dl, 160s, 3296 MB rss) ok
[07:08:39] [103/106] libmwaw@0.3.13..0.3.14 (72 MB dl, 177s, 3083 MB rss) ok
[07:10:58] [104/106] libetonyek@0.1.12..0.1.13 (68 MB dl, 139s, 2998 MB rss) ok
[07:12:41] [105/106] libetonyek@0.1.7..0.1.8 (54 MB dl, 103s, 2956 MB rss) ok
[07:13:21] [106/106] libwps@0.4.10..0.4.11 (40 MB dl, 40s, 1242 MB rss) ok
[07:13:21] diff stage complete
== 2026-09-04T07:13:21Z retry pass
[07:13:21] --retry-failed: 2 failed_memory/failed_timeout record(s) discarded
[07:13:21] 773 pairs total, 2 to do, 1 workers, big pair > 40 MB download, deadline 0 min
[07:17:34] [1/2] z3@4.8.12..4.13.3 (318 MB dl, 253s, 6723 MB rss) ok
[07:21:13] [2/2] z3@4.8.10..4.8.12 (279 MB dl, 219s, 5719 MB rss) ok
[07:21:13] diff stage complete
[07:21:14] [25/773] gcc-16@16-20260226..16-20260307 bodies=25 macros=0 symbols_joined=0
[07:21:16] [50/773] libedit@3.1-20251016..3.1-20260512 bodies=0 macros=0 symbols_joined=0
[07:21:16] [75/773] slang2@2.3.1..2.3.1a bodies=0 macros=1 symbols_joined=0
[07:21:16] [100/773] sqlite3@3.45.3..3.46.0 bodies=0 macros=3 symbols_joined=8
[07:21:16] [125/773] freetype@2.13.1+dfsg..2.13.2+dfsg bodies=0 macros=1 symbols_joined=0
[07:21:16] [150/773] dbus@1.15.6..1.15.8 bodies=0 macros=0 symbols_joined=328
[07:21:16] [175/773] p11-kit@0.25.0..0.25.1 bodies=0 macros=0 symbols_joined=0
[07:21:16] [200/773] libx11@1.8.6..1.8.7 bodies=0 macros=0 symbols_joined=0
[07:21:16] [225/773] systemd@259.1..260 bodies=0 macros=0 symbols_joined=0
[07:21:16] [250/773] cyrus-sasl2@2.1.27+dfsg..2.1.27+dfsg2 bodies=0 macros=0 symbols_joined=0
[07:21:16] [275/773] libseccomp@2.5.2..2.5.3 bodies=0 macros=1 symbols_joined=0
[07:21:16] [300/773] iptables@1.8.7..1.8.8 bodies=0 macros=0 symbols_joined=0
[07:21:16] [325/773] pcre2@10.47..10.48 bodies=0 macros=2 symbols_joined=0
[07:21:16] [350/773] ncurses@6.5+20251122..6.5+20251123 bodies=0 macros=15 symbols_joined=0
[07:21:16] [375/773] libusb-1.0@1.0.25..1.0.26 bodies=0 macros=0 symbols_joined=0
[07:21:16] [400/773] brotli@1.0.4..1.0.5 bodies=0 macros=0 symbols_joined=0
[07:21:16] [425/773] libxcrypt@4.4.26..4.4.27 bodies=0 macros=1 symbols_joined=0
[07:21:16] [450/773] libfido2@1.15.0..1.16.0 bodies=0 macros=0 symbols_joined=0
[07:21:16] [475/773] libmaxminddb@1.7.1..1.8.0 bodies=0 macros=0 symbols_joined=0
[07:21:16] [500/773] libde265@1.0.12..1.0.13 bodies=0 macros=2 symbols_joined=0
[07:21:16] [525/773] libheif@1.19.8..1.20.1 bodies=0 macros=2 symbols_joined=0
[07:21:17] [550/773] libgav1@0.18.0..0.19.0 bodies=0 macros=1 symbols_joined=0
[07:21:17] [575/773] apt@3.1.14..3.1.15 bodies=0 macros=0 symbols_joined=0
[07:21:17] [600/773] rubberband@3.1.2+dfsg0..3.2.1+dfsg bodies=0 macros=2 symbols_joined=62
[07:21:17] [625/773] intel-gmmlib@22.6.0+ds1..22.7.0+ds1 bodies=2 macros=0 symbols_joined=0
[07:21:17] [650/773] gst-plugins-bad1.0@1.28.4..1.28.5 bodies=0 macros=0 symbols_joined=0
[07:21:17] [675/773] sane-backends@1.0.31..1.0.32 bodies=0 macros=0 symbols_joined=0
[07:21:17] [700/773] openexr@3.1.4..3.1.5 bodies=0 macros=5 symbols_joined=37
[07:21:17] [725/773] libcdr@0.1.2..0.1.3 bodies=0 macros=0 symbols_joined=4
[07:21:17] [750/773] libmwaw@0.3.20..0.3.21 bodies=0 macros=0 symbols_joined=13
[07:21:17] headers stage complete
[07:21:17] wrote /home/user/abi-breakage/cxx/study/summary.json and /home/user/abi-breakage/cxx/study/report.txt
[07:21:17] wrote /home/user/abi-breakage/cxx/study/report.html
== 2026-09-04T07:21:17Z REVIEW RERUN DONE
== 2026-09-04T07:24:31Z re-running 43 pairs with weak virtual members: vtable-slot rule restricted to the library's own classes (3b91bcb+); header pairs regenerated
[07:24:31] 773 pairs total, 43 to do, 4 workers, big pair > 40 MB download, deadline 0 min
[07:25:13] [1/43] libwps@0.4.13..0.4.14 (30 MB dl, 42s, 1154 MB rss) ok
[07:25:14] [2/43] libwps@0.4.11..0.4.12 (35 MB dl, 43s, 1179 MB rss) ok
[07:25:27] [3/43] openexr@3.1.5..3.1.13 (12 MB dl, 12s, 403 MB rss) ok
[07:25:32] [4/43] djvulibre@3.5.28..3.5.29 (12 MB dl, 5s, 224 MB rss) ok
[07:25:38] [5/43] libwps@0.4.7..0.4.8 (16 MB dl, 24s, 877 MB rss) ok
[07:25:46] [6/43] libetonyek@0.1.6..0.1.7 (32 MB dl, 74s, 2041 MB rss) ok
[07:25:47] [7/43] openexr@3.1.13..3.4.6+ds (12 MB dl, 15s, 435 MB rss) ok
[07:25:54] [8/43] srt@1.5.3..1.5.4 (9 MB dl, 7s, 321 MB rss) ok
[07:26:00] [9/43] libvisio@0.1.7..0.1.9 (12 MB dl, 22s, 937 MB rss) ok
[07:26:05] [10/43] libvisio@0.1.6..0.1.7 (11 MB dl, 20s, 1122 MB rss) ok
[07:26:08] [11/43] srt@1.4.4..1.5.0 (9 MB dl, 7s, 309 MB rss) ok
[07:26:09] [12/43] libvisio@0.1.5..0.1.6 (9 MB dl, 15s, 901 MB rss) ok
[07:26:12] [13/43] srt@1.4.2..1.4.4 (8 MB dl, 6s, 302 MB rss) ok
[07:26:14] [14/43] libcdr@0.1.3..0.1.4 (7 MB dl, 7s, 509 MB rss) ok
[07:26:18] [15/43] libde265@1.0.8..1.0.9 (6 MB dl, 6s, 301 MB rss) ok
[07:26:21] [16/43] libcdr@0.1.2..0.1.3 (6 MB dl, 7s, 517 MB rss) ok
[07:26:21] [17/43] libvisio@0.1.4..0.1.5 (7 MB dl, 12s, 585 MB rss) ok
[07:26:26] [18/43] libwpd@0.10.2..0.10.3 (6 MB dl, 8s, 405 MB rss) ok
[07:26:28] [19/43] libodfgen@0.1.7..0.1.8 (6 MB dl, 7s, 400 MB rss) ok
[07:26:30] [20/43] libcdr@0.1.5..0.1.6 (6 MB dl, 9s, 545 MB rss) ok
[07:26:31] [21/43] librevenge@0.0.4..0.0.5 (5 MB dl, 5s, 216 MB rss) ok
[07:26:32] [22/43] aspell@0.60.8..0.60.8.1 (5 MB dl, 4s, 218 MB rss) ok
[07:26:34] [23/43] aspell@0.60.7..0.60.8 (5 MB dl, 4s, 212 MB rss) ok
[07:26:38] [24/43] libodfgen@0.1.6..0.1.7 (4 MB dl, 6s, 390 MB rss) ok
[07:26:38] [25/43] libe-book@0.1.2..0.1.3 (5 MB dl, 7s, 533 MB rss) ok
[07:26:38] [26/43] librevenge@0.0.3..0.0.4 (4 MB dl, 4s, 167 MB rss) ok
[07:26:41] [27/43] libde265@1.0.16..1.0.18 (3 MB dl, 4s, 184 MB rss) ok
[07:26:43] [28/43] rubberband@3.1.2+dfsg0..3.2.1+dfsg (3 MB dl, 5s, 224 MB rss) ok
[07:26:43] [29/43] libabw@0.1.2..0.1.3 (3 MB dl, 6s, 318 MB rss) ok
[07:26:45] [30/43] rubberband@3.2.1+dfsg..3.3.0+dfsg (3 MB dl, 4s, 224 MB rss) ok
[07:26:46] [31/43] lerc@3.0+ds..4.0.0+ds (2 MB dl, 2s, 150 MB rss) ok
[07:26:47] [32/43] libnumbertext@1.0.10..1.0.11 (3 MB dl, 4s, 217 MB rss) ok
